URL	Tracking URL	Title	Description	Keywords
http://australia.creditcards.com/credit-card-news/holiday-spending-financial-hangovers-3716.php	http://australia.creditcards.com/credit-card-news/holiday-spending-financial-hangovers-3716.php?a_aid=1017&a_cid=1204	Holiday spending can lead to financial hangovers	If you have an onslaught of bills after the holidays and can't pay them all at once, develop a payment strategy. Here's how.	credit cards, credit card, low interest rate, 0% APR, balance transfer credit card, 0% balance transfer percent
http://australia.creditcards.com/credit-card-news/credit-score-protection-with-debt-plan-1266.php	http://australia.creditcards.com/credit-card-news/credit-score-protection-with-debt-plan-1266.php?a_aid=1017&a_cid=1204	Post-holiday debt: The real cost	In order to protect their credit score, many consumers are seeking debt consolidation loans.	credit card, credit card debt, credit card consolidation, balance transfer credit card, debt consolidation, consolidating credit card debt, debt free
http://australia.creditcards.com/credit-card-news/balance-transfers-to-consolidate-debt-1266.php	http://australia.creditcards.com/credit-card-news/balance-transfers-to-consolidate-debt-1266.php?a_aid=1017&a_cid=1204	Become debt-free with credit card debt consolidation	If you have a large outstanding credit card balance, now might be the time to consider your credit card debt consolidation options. 	credit card, credit card debt, credit card debt consolidation, credit card consolidation, balance transfer, eliminate credit card debt, credit cards
http://australia.creditcards.com/credit-card-news/6-balance-transfer-tips-1266.php	http://australia.creditcards.com/credit-card-news/6-balance-transfer-tips-1266.php?a_aid=1017&a_cid=1204	6 steps to a successful credit card balance transfer	Balance transfers aren't easy any more. Take these steps to increase your odds of success.	credit card, balance transfer offers, balance transfer, consolidate credit card debt, balance transfer promotions
http://australia.creditcards.com/credit-card-news/small-business-credit-cards-balance-capital-needs-1269.php	http://australia.creditcards.com/credit-card-news/small-business-credit-cards-balance-capital-needs-1269.php?a_aid=1017&a_cid=1204	Small business credit cards help balance capital needs	Listing and detail of reasons for a small business need a credit card, i.e. business credit card or corporate credit card for unsecured credit purposes to access capital with a low interest rate credit card.	credit card, small business credit card, business credit cards, corporate credit card, low interest credit card, credit cards, airline frequent flyer cards, cash back rewards
http://australia.creditcards.com/credit-card-news/bankruptcy-law-key-provisions-1282.php	http://australia.creditcards.com/credit-card-news/bankruptcy-law-key-provisions-1282.php?a_aid=1017&a_cid=1204	Bankruptcy law updates close loopholes in repaying debt	A new bankruptcy law update has closed loopholes that previously left people unaccountable for repaying all debt.	2005, Bankruptcy Law, bankruptcy, bankruptcy abuse prevention act, credit card, chapter 7, chapter 13
http://australia.creditcards.com/credit-card-news/credit-guy-card-balance-transfer-1292.php	http://australia.creditcards.com/credit-card-news/credit-guy-card-balance-transfer-1292.php?a_aid=1017&a_cid=1204	When do credit card balance transfers make sense?	Having a firm repayment plan makes the difference, The Credit Guy tells a reader.	credit card guy balance transfer
http://australia.creditcards.com/credit-card-news/post-holiday-credit-card-bills-1267.php	http://australia.creditcards.com/credit-card-news/post-holiday-credit-card-bills-1267.php?a_aid=1017&a_cid=1204	Post-holiday credit card bills getting you down?	Credit card bill-paying tactics that can help you deal with high post holiday card payments.	credit card, eliminate credit card debt, credit cards, 0% APR, balance transfer, creditcards.com
http://australia.creditcards.com/credit-card-news/chase-bank-overstock-visa-1273.php	http://australia.creditcards.com/credit-card-news/chase-bank-overstock-visa-1273.php?a_aid=1017&a_cid=1204	Chase Bank offers Overstock.com rewards Visa 	Earn points with the Overstock.com rewards card from Chase Bank.	Overstock.com, Chase Bank, Overstock.com Rewards Visa, rewards credit card, credit card, 0% APR, Visa
http://australia.creditcards.com/credit-card-news/online-gambling-credit-card-law-1282.php	http://australia.creditcards.com/credit-card-news/online-gambling-credit-card-law-1282.php?a_aid=1017&a_cid=1204	Credit cards could get banned from online betting	A bill was passed banning the use of credit cards for online bets. Does this affect you?	credit cards, online bets, online wagers, online gambling
http://australia.creditcards.com/credit-card-news/identity-theft-on-small-websites-1267.php	http://australia.creditcards.com/credit-card-news/identity-theft-on-small-websites-1267.php?a_aid=1017&a_cid=1204	Credit card dangers may lurk on smaller websites	Credit card dangers, such as identity theft, can pose a greater threat on smaller websites.	credit card, credit cards, identity theft, Visa, MasterCard, security breach, smaller Web sites, data security
http://australia.creditcards.com/credit-card-news/store-credit-cards-caution-1268.php	http://australia.creditcards.com/credit-card-news/store-credit-cards-caution-1268.php?a_aid=1017&a_cid=1204	Be cautious about store credit cards during the holidays	Store credit cards may be appealing to shoppers looking to save money, but there are a number of reasons that initial 10% savings may not be enough to make having such a card a winning proposition.	credit card, store credit card, credit cards, store credit cards, credit score
http://australia.creditcards.com/credit-card-news/credit-card-users-protection-steps-identity-theft-1268.php	http://australia.creditcards.com/credit-card-news/credit-card-users-protection-steps-identity-theft-1268.php?a_aid=1017&a_cid=1204	Credit card users can take steps to protect themselves from identity theft	There are a number of steps credit card users can take to avoid becoming the victims of identity theft.	credit card, identity theft, credit scores, credit score, credit report, credit cards, debit cards
http://australia.creditcards.com/credit-card-news/financial-literacy-students-credit-cards-1267.php	http://australia.creditcards.com/credit-card-news/financial-literacy-students-credit-cards-1267.php?a_aid=1017&a_cid=1204	Financial literacy programs promote credit responsibility	Lenders and universities are creating programs to help students avoid credit card debt by giving them the opportunity to gain financial literacy.	credit cards, credit card, student credit cards, credit, debit cards, Citi, Nellie Mae, financial literacy, financial literacy programs
http://australia.creditcards.com/credit-card-news/pay-taxes-with-credit-cards-1273.php	http://australia.creditcards.com/credit-card-news/pay-taxes-with-credit-cards-1273.php?a_aid=1017&a_cid=1204	Pay your taxes with a credit card	Need to pay your taxes? Try using your credit card.	taxes, Official Payments, Visa, MasterCard, pay taxes
http://australia.creditcards.com/credit-card-news/business-credit-card-application-towards-business-costs-1269.php	http://australia.creditcards.com/credit-card-news/business-credit-card-application-towards-business-costs-1269.php?a_aid=1017&a_cid=1204	Q&A: How business startup nailed down credit card debt	Learn how Home Artisan Authority used a credit card to start its successful business.	credit card, credit cards, remodeler, small business, debt, interest rates, APR
http://australia.creditcards.com/credit-card-news/prepaid-visa-buxx-1273.php	http://australia.creditcards.com/credit-card-news/prepaid-visa-buxx-1273.php?a_aid=1017&a_cid=1204	PAYjr Prepaid Visa Buxx	PAYjr, the prepaid Visa card, allows parents to monitor their teens expenses while instilling financial responsibility.	PAYjr Prepaid Visa , PAYjr, prepaid, Visa
http://australia.creditcards.com/credit-card-news/foreign-transaction-fee-1282.php	http://australia.creditcards.com/credit-card-news/foreign-transaction-fee-1282.php?a_aid=1017&a_cid=1204	Foreign transaction fees	Travelers who have used a Visa, MasterCard, or Diners Club card overseas may be entitled to a refund on the foreign transaction fees they were charged for credit card purchases.	credit card, Visa, MasterCard, foreign transaction fees, currency conversion fees
http://australia.creditcards.com/credit-card-news/Verifone-VX-670-payments-at-table-1273.php	http://australia.creditcards.com/credit-card-news/Verifone-VX-670-payments-at-table-1273.php?a_aid=1017&a_cid=1204	Swipe your own credit card at sit-down restaurants	The Verifone VX 670 allows transactions to be made at the table, keeping credit cards out of servers' hands.	credit card, credit cards, debit cards, debit card, skimming
http://australia.creditcards.com/credit-card-news/9-tips-subprime-credit-1267.php	http://australia.creditcards.com/credit-card-news/9-tips-subprime-credit-1267.php?a_aid=1017&a_cid=1204	9 ways to avoid the subprime spillover problems	The tightening of credit in the mortgage world has had limited effects so far among credit card issuers, but there are ways to make sure it won't hit you at all, experts say.	9 tips, subprime credit, mortgage, credit cards, avoid
http://australia.creditcards.com/credit-card-news/fed-rate-change-credit-card-1282.php	http://australia.creditcards.com/credit-card-news/fed-rate-change-credit-card-1282.php?a_aid=1017&a_cid=1204	Fed rate cuts and your credit card	The Federal Reserve's rate-setting committee, trying to give a flagging economy an adrenaline boost, again lowered a key short-term interest rate Wednesday.	card credit, interest rate, fed funds, fed rate change, cut, drop, variable, fixed
http://australia.creditcards.com/credit-card-news/credit-card-optimism-1276.php	http://australia.creditcards.com/credit-card-news/credit-card-optimism-1276.php?a_aid=1017&a_cid=1204	Study: Too much optimism leads to late card payments	A little optimism leads to healthy financial decisions, according to researchers. Too much leads to overconfidence -- and unpaid bills.	optimism, optimistic study, credit cards, duke, credit card bill, late payments
http://australia.creditcards.com/credit-card-news/corrections-policy-1264.php	http://australia.creditcards.com/credit-card-news/corrections-policy-1264.php?a_aid=1017&a_cid=1204	CreditCards.com editorial, corrections policies	CreditCards.com strives to publish accurate information. If you believe we have published something in error or wish to comment on an article, please email us at editors@CreditCards.com	CreditCards.com, editorial corrections policy
http://australia.creditcards.com/credit-card-news/gift-card-survey-table-1276.php	http://australia.creditcards.com/credit-card-news/gift-card-survey-table-1276.php?a_aid=1017&a_cid=1204	Gift card survey: Details of biggest issuers' cards	CreditCards.com surveyed leading gift card providers to compare popular gift cards.	gift cards, gift card survey, CreditCards.com surveys, leading gift cards
http://australia.creditcards.com/credit-card-news/credit-card-skip-payment.php	http://australia.creditcards.com/credit-card-news/credit-card-skip-payment.php?a_aid=1017&a_cid=1204	Best to skip most 'skip-a-payment' offers 	Offers by credit card issuers to skip a monthly payment can seem like a godsend, but if cardholders think such payment holidays are a free ride, they'd better think again.	skip payment credit card
http://australia.creditcards.com/credit-card-news/winter-heating-bill-tips-1267.php	http://australia.creditcards.com/credit-card-news/winter-heating-bill-tips-1267.php?a_aid=1017&a_cid=1204	7 tips for paying winter heating bills	Having a hard time paying astronomic heating bills? These 7 tips can help.	heating bills, utility tips, payment
http://australia.creditcards.com/credit-card-news/winter-heating-bills-credit-card-1267.php	http://australia.creditcards.com/credit-card-news/winter-heating-bills-credit-card-1267.php?a_aid=1017&a_cid=1204	High winter heating bills, meet credit cards	With heating bills sky high, consumers will be tempted to use utilities' new credit card payment options. Should they?	utilities, heating bills, credit cards, bill pay, payment
http://australia.creditcards.com/credit-card-news/ftc-credit-dispute-proposal-1282.php	http://australia.creditcards.com/credit-card-news/ftc-credit-dispute-proposal-1282.php?a_aid=1017&a_cid=1204	Feds propose new right for consumers in credit disputes	It will become a bit easier for consumers to dispute changes in their credit reports directly with banks or companies, according to a newly published federal regulation.	dispute, ftc, credit bureau, credit card disputes
http://australia.creditcards.com/credit-card-news/regulation-z-credit-industry-1282.php	http://australia.creditcards.com/credit-card-news/regulation-z-credit-industry-1282.php?a_aid=1017&a_cid=1204	Regulation Z: Feds move to change credit card rules	The Federal Reserve Board is considering sweeping changes to credit card disclosure rules to address growing consumer complaints.	regulation z, credit cards, disclosure rules
http://australia.creditcards.com/credit-card-news/regulation-z-changes-1282.php	http://australia.creditcards.com/credit-card-news/regulation-z-changes-1282.php?a_aid=1017&a_cid=1204	'Regulation Z' overhaul to change credit card fine print rules	The Federal Reserve Board has proposed the most sweeping changes in nearly 30 years to credit card disclosure rules, known as Regulation Z.	regulation z, credit cards, rules, fine print
http://australia.creditcards.com/credit-card-news/regulation-z-15-day-notice-terms-1282.php	http://australia.creditcards.com/credit-card-news/regulation-z-15-day-notice-terms-1282.php?a_aid=1017&a_cid=1204	New 45 days' notice rule proposed for credit cards	Changes in terms of credit card contracts would need 45 days' advance notice.	credit cards regulation z 45 days notice 15 change
http://australia.creditcards.com/credit-card-news/fixed-rates-credit-cards-1282.php	http://australia.creditcards.com/credit-card-news/fixed-rates-credit-cards-1282.php?a_aid=1017&a_cid=1204	New rules would fix 'fixed' credit card rates	Fixed credit card rates would actually be fixed under Regulation Z amendments.	fixed rate, regulation z, credit card, fixed credit card rates
http://australia.creditcards.com/credit-card-news/credit-cards-apr-disclosures-1282.php	http://australia.creditcards.com/credit-card-news/credit-cards-apr-disclosures-1282.php?a_aid=1017&a_cid=1204	Credit card APR disclosure rule change proposed	Regulation Z would require credit card companies to clearly disclose APRs.	credit card regulation z apr disclosure rates
http://australia.creditcards.com/credit-card-news/disclose-credit-card-fees-1282.php	http://australia.creditcards.com/credit-card-news/disclose-credit-card-fees-1282.php?a_aid=1017&a_cid=1204	Rules proposed for credit card fee disclosures	Credit card companies would have to clearly disclose fees charged to credit cardholders.	regulation z, credit card disclosure fees, credit cards
http://australia.creditcards.com/credit-card-news/open-credit-card-account-1282.php	http://australia.creditcards.com/credit-card-news/open-credit-card-account-1282.php?a_aid=1017&a_cid=1204	New rules eyed for credit card account-opening disclosures	New rules would require credit card companies to disclose more details about credit terms before the card is used.	Credit card, disclosure terms, regulation z
http://australia.creditcards.com/credit-card-news/monthly-credit-card-statement-regulation-z-1276.php	http://australia.creditcards.com/credit-card-news/monthly-credit-card-statement-regulation-z-1276.php?a_aid=1017&a_cid=1204	Rules for credit card periodic statement disclosures	Monthly credit card statements would include tables to clearly disclose fees, interest, purchases and other details.	regulation z monthly statement fees tables
http://australia.creditcards.com/credit-card-news/regz-amendments-change-credit-card-terms-1276.php	http://australia.creditcards.com/credit-card-news/regz-amendments-change-credit-card-terms-1276.php?a_aid=1017&a_cid=1204	New rules considered for changes in credit card terms	Regulation Z amendments would require changes in credit card terms to be displayed in a table for easy reading.	credit cards, credit card terms, easy reading, regulation z
http://australia.creditcards.com/credit-card-news/making-minimum-credit-payments-1267.php	http://australia.creditcards.com/credit-card-news/making-minimum-credit-payments-1267.php?a_aid=1017&a_cid=1204	New rules for credit card minimum payments?	Credit card companies and credit issuers would have to tell account holders how long it would take to repay loans if they make minimum payments.	regulation z, credit card minimum payments, disclosure
http://australia.creditcards.com/credit-card-news/subprime-credit-cards-regulation-z-1282.php	http://australia.creditcards.com/credit-card-news/subprime-credit-cards-regulation-z-1282.php?a_aid=1017&a_cid=1204	Disclosures would increase on subprime credit card fees	Subprime cards carry upfront fees that the Federal Reserve board contends are not clearly disclosed to customers.	upfront fees, balances, Regulation Z, credit card, subprime credit cards
http://australia.creditcards.com/credit-card-news/anatomy-of-a-credit-card-1267.php	http://australia.creditcards.com/credit-card-news/anatomy-of-a-credit-card-1267.php?a_aid=1017&a_cid=1204	Anatomy of a credit card	Ever wonder what all those numbers mean, or what's on that black stripe? Find out here.	credit card magnetic stripe account digit number hologram
http://australia.creditcards.com/credit-card-news/credit-freeze-information-1276.php	http://australia.creditcards.com/credit-card-news/credit-freeze-information-1276.php?a_aid=1017&a_cid=1204	Survey: Most don't know what a credit freeze is	Find out more about credit freezes, an effective way to fight identity fraud.	credit freeze survey poll identity theft bureaus
http://australia.creditcards.com/credit-card-news/regulation-z-credit-complaints-1282.php	http://australia.creditcards.com/credit-card-news/regulation-z-credit-complaints-1282.php?a_aid=1017&a_cid=1204	Voices: What they're saying about Regulation Z	Comments from consumers, credit grantors, payment processors and others on proposed changes to credit card disclosure rules	consumers, credit issuers, advocates, regulation z, comments, proposed changes, credit card disclosure
http://australia.creditcards.com/credit-card-news/credit-card-debt-resolutions-1267.php	http://australia.creditcards.com/credit-card-news/credit-card-debt-resolutions-1267.php?a_aid=1017&a_cid=1204	21 resolutions to beat credit woes and debt regret	Minimize debt and maximize credit advantages in the coming year with these 21 credit and debt resolutions.	debt, credit card debt, credit cards, resolutions, credit card fine print, credit card rewards
http://australia.creditcards.com/credit-card-news/credit-card-short-unhappy-life-1267.php	http://australia.creditcards.com/credit-card-news/credit-card-short-unhappy-life-1267.php?a_aid=1017&a_cid=1204	The short, unhappy life of a credit card	On average, a card lasts must three years before delamination, degaussing or (ulp!) scissors, so CreditCards.com asked one credit card to reminisce about its short unhappy life.	credit cards new cards durability life of a credit card short happy life of a credit card
http://australia.creditcards.com/credit-card-news/credit-history-immigrants-establish-1267.php	http://australia.creditcards.com/credit-card-news/credit-history-immigrants-establish-1267.php?a_aid=1017&a_cid=1204	Tips for immigrants building a U.S. credit history	America lures many who dream of living better. But when immigrants arrive, their credit histories rarely make the trip.	credit cards, credit history, moving overseas, checking account, leasing
http://australia.creditcards.com/credit-card-news/credit-guy-debt-rehab-1292.php	http://australia.creditcards.com/credit-card-news/credit-guy-debt-rehab-1292.php?a_aid=1017&a_cid=1204	Ask The Credit Guy: Do credit rehab myself?	Credit counselor Todd Ossenfort, aka The Credit Guy, answers a  reader's question about whether it's wise to embark on do-it-yourself credit repair.	debt guy todd ossenfort credit repair do  yourself
http://australia.creditcards.com/credit-card-news/credit-card-frequent-flier-rewards-1263.php	http://australia.creditcards.com/credit-card-news/credit-card-frequent-flier-rewards-1263.php?a_aid=1017&a_cid=1204	Bump up frequent flier miles with sign-up bonuses	As lenders and airlines compete for the prized frequent flier demographic, credit cards are offering bigger and better airline mileage extras to woo new customers.	credit card, credit cards, credit card rewards, frequent flier miles, credit card bonuses, maximizing rewards
http://australia.creditcards.com/credit-card-news/small-business-credit-card-tips-1269.php	http://australia.creditcards.com/credit-card-news/small-business-credit-card-tips-1269.php?a_aid=1017&a_cid=1204	5 ways to avoid being stung by business credit cards	Compared to business loans, credit cards are easy to get. But that makes them easy to abuse, too. Here are 5 ways to avoid getting stung.	small business credit cards account management interest rates small business loans Federal Reserve startup entrepreneur
http://australia.creditcards.com/credit-card-news/debt-bankruptcy-repay.php	http://australia.creditcards.com/credit-card-news/debt-bankruptcy-repay.php?a_aid=1017&a_cid=1204	Pay off credit card debt or declare bankruptcy?	It's painful, but a reader who took $13,000 in credit card cash advances and lost it to an Internet scam needs to pay the money back, says The Credit Guy.	credit card cash advance debt bankruptcy scam delinquent in-laws
http://australia.creditcards.com/credit-card-news/2008-gas-oil-energy-costs-poll-5418.php	http://australia.creditcards.com/credit-card-news/2008-gas-oil-energy-costs-poll-5418.php?a_aid=1017&a_cid=1204	Poll: Gas prices will make '08 economy sputter	Americans' longstanding addiction to gasoline will continue well into 2008, despite rising fuel costs, and may contribute to a slowdown in the overall economy, a new CreditCards.com poll reveals.	gas gasoline oil fuel cost price poll economy
http://australia.creditcards.com/credit-card-news/2008-winter-heating-borrow-poll-5418.php	http://australia.creditcards.com/credit-card-news/2008-winter-heating-borrow-poll-5418.php?a_aid=1017&a_cid=1204	Poll: Millions will borrow to pay '08 winter heating bills	Heating oil costs may exceed consumer budgets, leaving borrowing and credit cards as the only option for many families, a CreditCards.com survey shows.	winter heat heating bill utility pay borrow poll credit card loan cold
http://australia.creditcards.com/credit-card-news/revolution-card-no-fees-1273.php	http://australia.creditcards.com/credit-card-news/revolution-card-no-fees-1273.php?a_aid=1017&a_cid=1204	Shifting environment in fees, security breeds Revolution	An upstart player is taking on the card network giants, hoping that its innovative features and security -- combined with a deal it hopes merchants can't refuse -- find a home in your wallet and on your computer.	Revolution Card, credit cards
http://australia.creditcards.com/credit-card-news/student-credit-loan-payoff-plan-1292.php	http://australia.creditcards.com/credit-card-news/student-credit-loan-payoff-plan-1292.php?a_aid=1017&a_cid=1204	Expert Q&A: Budget for debt, but not too tightly	A recent college graduate saddled with debt needs a spending and paydown plan, but it's bound to fail unless it includes some fun, says The Credit Guy.	credit guy college debt student loay budget payoff
http://australia.creditcards.com/credit-card-news/tips-rent-car-debit-credit-card-1268.php	http://australia.creditcards.com/credit-card-news/tips-rent-car-debit-credit-card-1268.php?a_aid=1017&a_cid=1204	12 tips for renting a car with a debit card	Renting a car with no credit card can be done, but expect extra obstacles and costs. These tips can help you overcome them.	car rental, debit card, credit card, cash
http://australia.creditcards.com/credit-card-news/credit-card-debt-regret-1267.php	http://australia.creditcards.com/credit-card-news/credit-card-debt-regret-1267.php?a_aid=1017&a_cid=1204	Cure the debt hangover, shed credit card debt	This set of articles will help you understand why you keep finding yourself in holiday debt, how to get out of this mess and how to prevent it from happening again next year.	credit card debt, debt regret, debt consolidation, credit card
http://australia.creditcards.com/credit-card-news/credit-card-delinquent-pay-off.php	http://australia.creditcards.com/credit-card-news/credit-card-delinquent-pay-off.php?a_aid=1017&a_cid=1204	Q&A: Pawn off $10,000 credit card debt on son? No way!	The Credit Guy, who answers readers' questions for CreditCards.com, thinks this parent can pay off the delinquent bill.	$10,000 ten grand credit card delinquent delinquency pay off payoff
http://australia.creditcards.com/credit-card-news/melt-post-holiday-debt-1267.php	http://australia.creditcards.com/credit-card-news/melt-post-holiday-debt-1267.php?a_aid=1017&a_cid=1204	How to escape holiday credit card debt regret	Climbing out of holiday debt isn't easy, but it has to be done. Here's how to assess the damage and get a plan together.	melt post holiday debt credit card tips
http://australia.creditcards.com/credit-card-news/credit-cards-how-young-too-young-1267.php	http://australia.creditcards.com/credit-card-news/credit-cards-how-young-too-young-1267.php?a_aid=1017&a_cid=1204	How young is too young for credit cards?	Preparation for wise credit card use should begin early to help children avoid trouble when they can legally apply for cards at 18.	credit cards, youth, credit card traps, authorized users, financial education, credit score, FICO, Experian VantageScore, kids credit cards
http://australia.creditcards.com/credit-card-news/organize-credit-card-tips-1267.php	http://australia.creditcards.com/credit-card-news/organize-credit-card-tips-1267.php?a_aid=1017&a_cid=1204	6 tips for organizing gift, debit and credit cards	Good things comes in small packages, but between gift cards, debit cards and credit cards, you can end up with a lot of plastic. Here are six organizing tips.	debit cards, credit cards, plastic, gift cards, organize tips
http://australia.creditcards.com/credit-card-news/cell-phone-contactless-credit-card-1273.php	http://australia.creditcards.com/credit-card-news/cell-phone-contactless-credit-card-1273.php?a_aid=1017&a_cid=1204	Cellphone + contactless credit card = Yak, wave, buy	What do you get when you add contactless credit capabilities to your cellphone? A single device for making calls and credit card purchases. You yak, you wave, you buy	contactless credit card, phone, cell, cellphone, yak wave buy
http://australia.creditcards.com/credit-card-news/rent-car-debit-credit-card-1276.php	http://australia.creditcards.com/credit-card-news/rent-car-debit-credit-card-1276.php?a_aid=1017&a_cid=1204	Renting a car with debit card or cash? Expect to try harder	A CreditCards.com survey of 45 car agencies across the U.S. finds you can rent a car without a credit card, but you have to jump through more hoops.	car rental, credit cards, debit, cash, without
http://australia.creditcards.com/credit-card-news/credit-cards-gambling-downloading-1282.php	http://australia.creditcards.com/credit-card-news/credit-cards-gambling-downloading-1282.php?a_aid=1017&a_cid=1204	Bankers, poker players oppose Feds' online gaming rules	The legality of online gambling has long been debated by U.S. officials, but the latest regulation efforts have tried to shut down the money conduit -- payments systems that enable online bets.	online gambling, poker, UIGEA, credit cards
http://australia.creditcards.com/credit-card-news/pennies-change-united-way-credit-card-1271.php	http://australia.creditcards.com/credit-card-news/pennies-change-united-way-credit-card-1271.php?a_aid=1017&a_cid=1204	United Way links card use to donations	One of the country's best-known nonprofits is trying to raise money from the rise in Americans' use of credit and debit cards.	pennies for change united way donation nonprofit donate charity cent
http://australia.creditcards.com/credit-card-news/paying-health-costs-credit-cards-1271.php	http://australia.creditcards.com/credit-card-news/paying-health-costs-credit-cards-1271.php?a_aid=1017&a_cid=1204	Special report: Do credit cards offer health care Rx?	A CreditCards.com poll found that nearly two out of three Americans say they or their family could face hard financial times if they experience a serious illness.	healthcare, health care, health care credit card, credit, issuer, debt, hospital, medical insurance, medical debt
http://australia.creditcards.com/credit-card-news/health-credit-card-comparison-chart-1271.php	http://australia.creditcards.com/credit-card-news/health-credit-card-comparison-chart-1271.php?a_aid=1017&a_cid=1204	Comparing health care credit options	Credit card issuers are offering a growing number of options for financing medical expenses. Use this table to compare and find the best deal.	health care, healthcare, health finance, health card,   carecredit, medical, health chart, medical bill, highmark, wells fargo, health debit, humana advance
http://australia.creditcards.com/credit-card-news/medical-debt-credit-poll-1264.php	http://australia.creditcards.com/credit-card-news/medical-debt-credit-poll-1264.php?a_aid=1017&a_cid=1204	CreditCards.com poll results: Credit and health care costs	A CreditCards.com poll found a majority of Americans realize that inability to pay their share of health care costs has the potential to wipe them out financially.	roper, poll, survey, health, healthcare, medical, health insurance, illness, medical bill
http://australia.creditcards.com/credit-card-news/medical-bill-payment-tips-1266.php	http://australia.creditcards.com/credit-card-news/medical-bill-payment-tips-1266.php?a_aid=1017&a_cid=1204	15 tips for paying high medical bills	Savvy consumers should comparison shop for payment options when paying for medical expenses. Here are some helpful tips to cope with high medical bills.	15 tips, credit card, credit cards, health care, medical expenses, bills
http://australia.creditcards.com/credit-card-news/medical-bill-payment-options-credit-1271.php	http://australia.creditcards.com/credit-card-news/medical-bill-payment-options-credit-1271.php?a_aid=1017&a_cid=1204	Health care credit cards rise to fill insurance gap	As the ranks of the uninsured soar and medical costs rise for those with insurance, a new generation of health care cards is emerging on the market, but not everyone is cheering their arrival. 	credit cards, credit card, health care credit cards, gift cards,  debit cards
http://australia.creditcards.com/credit-card-news/opt-out-credit-card-rate-increase-1292.php	http://australia.creditcards.com/credit-card-news/opt-out-credit-card-rate-increase-1292.php?a_aid=1017&a_cid=1204	How to opt out of credit card rate increases	If you've been notified that your interest rate is going to jump, you may be able to pay your credit card off at the old rate, but you lose use of the card. 	opt out credit guy card interest rate certified letter
http://australia.creditcards.com/credit-card-news/corporate-credit-card-1267.php	http://australia.creditcards.com/credit-card-news/corporate-credit-card-1267.php?a_aid=1017&a_cid=1204	Corporate credit cards: How they work, benefits, drawbacks	Used wisely, corporate credit cards can help you simultaneously achieve career goals and reap personal perks. Used poorly, they can lead to a corporate freefall, or at least a drop of a few rungs	corporate, corporation, reimburse, credit card, career, corporate credit cards
http://australia.creditcards.com/credit-card-news/credit-card-balance-transfer.php	http://australia.creditcards.com/credit-card-news/credit-card-balance-transfer.php?a_aid=1017&a_cid=1204	Credit card balance transfers	This series of articles will help you figure out the best way to transfer and consolidate the balance of your debt.	balance transfer credit card debt consolidation holiday financial hangover
http://australia.creditcards.com/credit-card-news/credit-card-co-sign.php	http://australia.creditcards.com/credit-card-news/credit-card-co-sign.php?a_aid=1017&a_cid=1204	Dad co-signed, I messed up his credit. Now what?	You ruined Dad's credit score by running up a big debt on a card he co-signed for you, but no, you didn't cost him his house, The Credit Guy advises a reader.	co-sign cosign credit card debt collections dad
http://australia.creditcards.com/credit-card-news/how-finance-wedding-engagement-ring.php	http://australia.creditcards.com/credit-card-news/how-finance-wedding-engagement-ring.php?a_aid=1017&a_cid=1204	How to finance an engagement ring	If you want her to marry you for richer and not poorer, study the fine print to make sure the bauble on her finger doesn't turn into a ball and chain on your newlywed finances	ring diamond credit card finance financing engagement wedding
http://australia.creditcards.com/credit-card-news/tornado-credit-card-help-1276.php	http://australia.creditcards.com/credit-card-news/tornado-credit-card-help-1276.php?a_aid=1017&a_cid=1204	Banks may cut slack for tornado victims	After dozens of tornadoes whipped through the South, killing at least 57 people, the federal government, banks and credit card issuers offer relief.	tornado, victims, relief, credit card, citi bank, america, chase, american express
http://australia.creditcards.com/credit-card-news/spend-federal-stimulus-rebate-1264.php	http://australia.creditcards.com/credit-card-news/spend-federal-stimulus-rebate-1264.php?a_aid=1017&a_cid=1204	Will you really use the stimulus package windfall on debt? 	The economic stimulus windfall is on its way and Americans tell pollsters they'll use it pay off debt. Yeah. Sure.	debt pay off stimulus tax rebates
http://australia.creditcards.com/credit-card-news/spend-federal-stimulus-rebate-10-wise-1282.php	http://australia.creditcards.com/credit-card-news/spend-federal-stimulus-rebate-10-wise-1282.php?a_aid=1017&a_cid=1204	10 wise ways to spend 'stimulus' money	Here's 10 suggestions from experts for smart ways to spend the windfall from Uncle Sam's economic stimulus package.	economic stimulus, tax rebate, spend, credit cards
http://australia.creditcards.com/credit-card-news/spend-federal-stimulus-rebate-10-wacky-1282.php	http://australia.creditcards.com/credit-card-news/spend-federal-stimulus-rebate-10-wacky-1282.php?a_aid=1017&a_cid=1204	10 wacky ways to spend 'stimulus' money	Anyone can be responsible with the windfall from the economic stimulus package. But can you creatively blow the money? We could. Here are 10 ideas.	10 wild wacky ways, spend, economic stimulus,  tax rebate, money
http://australia.creditcards.com/credit-card-news/credit-card-rich-lady-big-debt-4426.php	http://australia.creditcards.com/credit-card-news/credit-card-rich-lady-big-debt-4426.php?a_aid=1017&a_cid=1204	Rich lady, big overdue card debt	A woman with $16,000 in delinquent credit card debt, but plenty of money to pay it off, needs to do more than just write a check if she hopes to avoid repeating her mistake, says The Credit Guy. 	rich lady big credit card debt
